"ID";"Určovatel";"Pouzdro";"Množství";"Určení";"Tisk rohového razítka";
1;"C1";"SMD-0805";1;"10uF";;;
2;"C2";"SMD-0805";1;"100nF";;;
3;"M1,M2";"MountingHole_3mm";2;"HOLE";;;
4;"R1,R2";"SMD-0805";2;"4k7";;;
5;"R3";"SMD-0805";1;"-";;;
6;"R4";"SMD-0805";1;"0R";;;
7;"R5";"SMD-0805";1;"10k";;;
8;"J1";"Straight_2x05";1;"JUMP_5X2";;;
9;"D1";"Diode-MiniMELF_Standard";1;"BZV55C-3,6V";;;
10;"J2";"Straight_1x01";1;"CONN1_1";;;
11;"U1";"VEML6030";1;"VEML6030";;;
