"ID";"Určovatel";"Pouzdro";"Množství";"Určení";"Tisk rohového razítka";
1;"M2,M1,M4,M3";"MountingHole_3mm";4;"HOLE";;;
2;"J1,J2,J3,J4,J5";"Straight_2x01";5;"JUMP_2x1";;;
3;"C4";"SMD-0805";1;"10uF";;;
4;"D2,D3";"SOT-553";2;"SP1001-04XTG";;;
5;"J6";"Straight_2x02";1;"JUMP_2X2";;;
6;"J7,J10,J11,J12,J13";"Straight_2x01";5;"JUMP2_2x1";;;
7;"R3,R5";"SMD-0805";2;"10k";;;
8;"J8,J9";"RJ12GLP-AMP(RJ12)";2;"RJ12GLP-AMP";;;
9;"J14";"Straight_2x04";1;"JUMP_4X2";;;
