"ID";"Určovatel";"Pouzdro";"Množství";"Určení";"Tisk rohového razítka";
1;"U1";"HSOP-8";1;"DRV8871";;;
2;"C2";"SMD-0805";1;"100nF/50V";;;
3;"C3";"TantalC_SizeC_Reflow";1;"47uF/16V";;;
4;"D1";"Diode-SMB_Standard";1;"STPS340U";;;
5;"J1,J2,J6,J7";"WAGO256";4;"CONN1_1";;;
6;"J3,J4,J5,J9,J10";"Straight_2x01";5;"JUMP_2x1";;;
7;"M1,M2,M3,M4";"MountingHole_3mm";4;"HOLE";;;
8;"R1";"SMD-0805";1;"33k";;;
9;"C1";"C_Radial_D6.3_L11.2_P2.5";1;"47uF/63V";;;
10;"R2,R3";"SMD-0805";2;"10k";;;
