"ID";"Určovatel";"Pouzdro";"Množství";"Určení";"Tisk rohového razítka";
1;"C1";"SMD-0805";1;"10u";;;
2;"C2";"SMD-0805";1;"100n";;;
3;"D1";"Diode-MiniMELF_Standard";1;"BZV55C";;;
4;"J1";"Straight_2x03";1;"JUMP_3X2";;;
5;"J2,J3,J4";"Straight_2x05";3;"JUMP_5X2";;;
6;"J5,J6";"Straight_1x02";2;"CONN_2";;;
7;"R1,R2";"SMD-0805";2;"10k";;;
8;"M1,M2,M3,M4";"MountingHole_3mm";4;"HOLE";;;
