"ID";"Určovatel";"Pouzdro";"Množství";"Určení";"Tisk rohového razítka";
1;"R6,R12,R13,R8,R7,R14,R5,R11";"SMD-0805";8;"0";;;
2;"R9,R10";"SMD-0805";2;"-";;;
3;"J2,J7,J8,J1";"Straight_2x04";4;"HEADER_2x04_PARALLEL";;;
4;"M2,M1,M4,M3";"MountingHole_3mm";4;"HOLE";;;
5;"TR1";"H110X_H1121_HX1188";1;"H1102NL";;;
6;"R1,R3,R4,R2";"SMD-0805";4;"300";;;
7;"J3,J5,J6,J4";"Straight_2x01";4;"HEADER_1x02";;;
8;"C3,C4,C2,C1";"SMD-0805";4;"100nF";;;
